id,country_name,year,series_name,value,income_level,region,longitude,latitude,iso2Code
PAN,Panama,2018,"Literacy rate, adult total (% of people ages 15 and above)",95.41,High income,Latin America & Caribbean ,-79.5188,8.99427,PA
PAN,Panama,2018,"School enrollment, primary (% gross)",,High income,Latin America & Caribbean ,-79.5188,8.99427,PA
PAN,Panama,2018,"School enrollment, secondary (% gross)",,High income,Latin America & Caribbean ,-79.5188,8.99427,PA
PAN,Panama,2018,"School enrollment, tertiary (% gross)",,High income,Latin America & Caribbean ,-79.5188,8.99427,PA
PNG,Papua New Guinea,2018,GDP per capita (current US$),2566.37,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,Current health expenditure per capita (current US$),59.04,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,Current health expenditure (% of GDP),2.3,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,"Government expenditure on education, total (% of GDP)",1.87,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,"School enrollment, primary (% gross)",110.13,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,"School enrollment, secondary (% gross)",44.55,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PNG,Papua New Guinea,2018,"School enrollment, tertiary (% gross)",,Lower middle income,East Asia & Pacific,147.194,-9.47357,PG
PRY,Paraguay,2018,GDP per capita (current US$),6258.45,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,Current health expenditure per capita (current US$),422.13,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,Current health expenditure (% of GDP),6.74,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,"Government expenditure on education, total (% of GDP)",3.3,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,"Literacy rate, adult total (% of people ages 15 and above)",94.02,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,"School enrollment, primary (% gross)",,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,"School enrollment, secondary (% gross)",,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PRY,Paraguay,2018,"School enrollment, tertiary (% gross)",,Upper middle income,Latin America & Caribbean ,-57.6362,-25.3005,PY
PER,Peru,2018,GDP per capita (current US$),6978.49,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,Current health expenditure per capita (current US$),362.76,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,Current health expenditure (% of GDP),5.1,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,"Government expenditure on education, total (% of GDP)",3.71,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,"Literacy rate, adult total (% of people ages 15 and above)",94.41,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,"School enrollment, primary (% gross)",104.41,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,"School enrollment, secondary (% gross)",99.86,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PER,Peru,2018,"School enrollment, tertiary (% gross)",,Upper middle income,Latin America & Caribbean ,-77.0465,-12.0931,PE
PHL,Philippines,2018,GDP per capita (current US$),3168.51,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,Current health expenditure per capita (current US$),125.28,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,Current health expenditure (% of GDP),3.95,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,"Government expenditure on education, total (% of GDP)",3.86,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,"School enrollment, primary (% gross)",94.55,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,"School enrollment, secondary (% gross)",79.36,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
PHL,Philippines,2018,"School enrollment, tertiary (% gross)",28.12,Lower middle income,East Asia & Pacific,121.035,14.5515,PH
POL,Poland,2018,GDP per capita (current US$),15658.21,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,Current health expenditure per capita (current US$),978.74,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,Current health expenditure (% of GDP),6.31,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,"Government expenditure on education, total (% of GDP)",4.56,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,"School enrollment, primary (% gross)",94.49,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,"School enrollment, secondary (% gross)",110.54,High income,Europe & Central Asia,21.02,52.26,PL
POL,Poland,2018,"School enrollment, tertiary (% gross)",71.02,High income,Europe & Central Asia,21.02,52.26,PL
PRT,Portugal,2018,GDP per capita (current US$),23541.14,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,Current health expenditure per capita (current US$),2216.31,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,Current health expenditure (% of GDP),9.41,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,"Government expenditure on education, total (% of GDP)",4.68,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,"School enrollment, primary (% gross)",104.38,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,"School enrollment, secondary (% gross)",118.29,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRT,Portugal,2018,"School enrollment, tertiary (% gross)",65.11,High income,Europe & Central Asia,-9.13552,38.7072,PT
PRI,Puerto Rico (US),2018,GDP per capita (current US$),30679.92,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,Current health expenditure per capita (current US$),,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,Current health expenditure (% of GDP),,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,"Government expenditure on education, total (% of GDP)",2.6,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,"School enrollment, primary (% gross)",95.09,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,"School enrollment, secondary (% gross)",88.88,High income,Latin America & Caribbean ,-66.0,18.23,PR
PRI,Puerto Rico (US),2018,"School enrollment, tertiary (% gross)",107.5,High income,Latin America & Caribbean ,-66.0,18.23,PR
QAT,Qatar,2018,GDP per capita (current US$),71039.85,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,Current health expenditure per capita (current US$),1966.56,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,Current health expenditure (% of GDP),2.96,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,"Government expenditure on education, total (% of GDP)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,"School enrollment, primary (% gross)",107.08,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,"School enrollment, secondary (% gross)",102.15,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
QAT,Qatar,2018,"School enrollment, tertiary (% gross)",17.45,High income,"Middle East, North Africa, Afghanistan & Pakistan",51.5082,25.2948,QA
ROU,Romania,2018,GDP per capita (current US$),12502.26,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,Current health expenditure per capita (current US$),687.15,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,Current health expenditure (% of GDP),5.52,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,"Government expenditure on education, total (% of GDP)",3.32,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,"School enrollment, primary (% gross)",91.38,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,"School enrollment, secondary (% gross)",86.56,High income,Europe & Central Asia,26.0979,44.4479,RO
ROU,Romania,2018,"School enrollment, tertiary (% gross)",51.99,High income,Europe & Central Asia,26.0979,44.4479,RO
RUS,Russian Federation,2018,GDP per capita (current US$),11211.89,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,Current health expenditure per capita (current US$),606.11,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,Current health expenditure (% of GDP),5.36,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,"Government expenditure on education, total (% of GDP)",4.68,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,"School enrollment, primary (% gross)",102.02,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,"School enrollment, secondary (% gross)",99.18,High income,Europe & Central Asia,37.6176,55.7558,RU
RUS,Russian Federation,2018,"School enrollment, tertiary (% gross)",81.57,High income,Europe & Central Asia,37.6176,55.7558,RU
RWA,Rwanda,2018,GDP per capita (current US$),771.77,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,Current health expenditure per capita (current US$),51.35,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,Current health expenditure (% of GDP),6.65,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,"Government expenditure on education, total (% of GDP)",3.07,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,"Literacy rate, adult total (% of people ages 15 and above)",73.22,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,"School enrollment, primary (% gross)",137.13,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,"School enrollment, secondary (% gross)",41.18,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
RWA,Rwanda,2018,"School enrollment, tertiary (% gross)",6.76,Low income,Sub-Saharan Africa ,30.0587,-1.95325,RW
WSM,Samoa,2018,GDP per capita (current US$),4231.81,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,Current health expenditure per capita (current US$),200.42,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,Current health expenditure (% of GDP),4.78,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,"Government expenditure on education, total (% of GDP)",4.47,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,"School enrollment, primary (% gross)",103.78,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,"School enrollment, secondary (% gross)",,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
WSM,Samoa,2018,"School enrollment, tertiary (% gross)",14.16,Upper middle income,East Asia & Pacific,-171.752,-13.8314,WS
SMR,San Marino,2018,GDP per capita (current US$),47950.69,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,Current health expenditure per capita (current US$),3969.36,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,Current health expenditure (% of GDP),8.28,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,"Government expenditure on education, total (% of GDP)",3.56,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,"School enrollment, primary (% gross)",95.13,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,"School enrollment, secondary (% gross)",60.33,High income,Europe & Central Asia,12.4486,43.9322,SM
SMR,San Marino,2018,"School enrollment, tertiary (% gross)",45.42,High income,Europe & Central Asia,12.4486,43.9322,SM
STP,Sao Tome and Principe,2018,GDP per capita (current US$),1825.6,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,Current health expenditure per capita (current US$),108.88,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,Current health expenditure (% of GDP),5.92,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,"Government expenditure on education, total (% of GDP)",5.62,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,"School enrollment, primary (% gross)",,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,"School enrollment, secondary (% gross)",,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
STP,Sao Tome and Principe,2018,"School enrollment, tertiary (% gross)",,Lower middle income,Sub-Saharan Africa ,6.6071,0.20618,ST
SAU,Saudi Arabia,2018,GDP per capita (current US$),29360.07,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,Current health expenditure per capita (current US$),1488.98,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,Current health expenditure (% of GDP),5.34,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,"Government expenditure on education, total (% of GDP)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,"Literacy rate, adult total (% of people ages 15 and above)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,"School enrollment, primary (% gross)",105.8,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,"School enrollment, secondary (% gross)",106.38,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SAU,Saudi Arabia,2018,"School enrollment, tertiary (% gross)",73.2,High income,"Middle East, North Africa, Afghanistan & Pakistan",46.6977,24.6748,SA
SEN,Senegal,2018,GDP per capita (current US$),1452.56,Lower middle income,Sub-Saharan Africa ,-17.4734,14.7247,SN
SEN,Senegal,2018,Current health expenditure per capita (current US$),64.37,Lower middle income,Sub-Saharan Africa ,-17.4734,14.7247,SN
SEN,Senegal,2018,Current health expenditure (% of GDP),4.43,Lower middle income,Sub-Saharan Africa ,-17.4734,14.7247,SN
SEN,Senegal,2018,"Government expenditure on education, total (% of GDP)",5.11,Lower middle income,Sub-Saharan Africa ,-17.4734,14.7247,SN
SEN,Senegal,2018,"Literacy rate, adult total (% of people ages 15 and above)",46.61,Lower middle income,Sub-Saharan Africa ,-17.4734,14.7247,SN
