id,country_name,year,value,series_name
TUR,Turkiye,2019,388.67,Current health expenditure per capita (current US$)
TUR,Turkiye,2019,4.36,Current health expenditure (% of GDP)
TUR,Turkiye,2019,4.45,"Government expenditure on education, total (% of GDP)"
TUR,Turkiye,2019,96.74,"Literacy rate, adult total (% of people ages 15 and above)"
TUR,Turkiye,2019,103.96,"School enrollment, primary (% gross)"
TUR,Turkiye,2019,111.91,"School enrollment, secondary (% gross)"
TUR,Turkiye,2019,117.01,"School enrollment, tertiary (% gross)"
TKM,Turkmenistan,2019,6648.03,GDP per capita (current US$)
TKM,Turkmenistan,2019,432.78,Current health expenditure per capita (current US$)
TKM,Turkmenistan,2019,5.55,Current health expenditure (% of GDP)
TKM,Turkmenistan,2019,3.12,"Government expenditure on education, total (% of GDP)"
TKM,Turkmenistan,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
TKM,Turkmenistan,2019,99.54,"School enrollment, primary (% gross)"
TKM,Turkmenistan,2019,84.11,"School enrollment, secondary (% gross)"
TKM,Turkmenistan,2019,11.05,"School enrollment, tertiary (% gross)"
TCA,Turks and Caicos Islands,2019,31780.52,GDP per capita (current US$)
TCA,Turks and Caicos Islands,2019,,Current health expenditure per capita (current US$)
TCA,Turks and Caicos Islands,2019,,Current health expenditure (% of GDP)
TCA,Turks and Caicos Islands,2019,2.47,"Government expenditure on education, total (% of GDP)"
TCA,Turks and Caicos Islands,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
TCA,Turks and Caicos Islands,2019,119.2,"School enrollment, primary (% gross)"
TCA,Turks and Caicos Islands,2019,91.21,"School enrollment, secondary (% gross)"
TCA,Turks and Caicos Islands,2019,11.74,"School enrollment, tertiary (% gross)"
TUV,Tuvalu,2019,5115.13,GDP per capita (current US$)
TUV,Tuvalu,2019,1128.94,Current health expenditure per capita (current US$)
TUV,Tuvalu,2019,22.03,Current health expenditure (% of GDP)
TUV,Tuvalu,2019,,"Government expenditure on education, total (% of GDP)"
TUV,Tuvalu,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
TUV,Tuvalu,2019,96.49,"School enrollment, primary (% gross)"
TUV,Tuvalu,2019,80.22,"School enrollment, secondary (% gross)"
TUV,Tuvalu,2019,,"School enrollment, tertiary (% gross)"
UGA,Uganda,2019,822.17,GDP per capita (current US$)
UGA,Uganda,2019,33.37,Current health expenditure per capita (current US$)
UGA,Uganda,2019,3.79,Current health expenditure (% of GDP)
UGA,Uganda,2019,2.31,"Government expenditure on education, total (% of GDP)"
UGA,Uganda,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
UGA,Uganda,2019,,"School enrollment, primary (% gross)"
UGA,Uganda,2019,,"School enrollment, secondary (% gross)"
UGA,Uganda,2019,,"School enrollment, tertiary (% gross)"
UKR,Ukraine,2019,3619.86,GDP per capita (current US$)
UKR,Ukraine,2019,242.81,Current health expenditure per capita (current US$)
UKR,Ukraine,2019,7.09,Current health expenditure (% of GDP)
UKR,Ukraine,2019,5.44,"Government expenditure on education, total (% of GDP)"
UKR,Ukraine,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
UKR,Ukraine,2019,90.68,"School enrollment, primary (% gross)"
UKR,Ukraine,2019,84.46,"School enrollment, secondary (% gross)"
UKR,Ukraine,2019,84.48,"School enrollment, tertiary (% gross)"
ARE,United Arab Emirates,2019,44251.45,GDP per capita (current US$)
ARE,United Arab Emirates,2019,1962.47,Current health expenditure per capita (current US$)
ARE,United Arab Emirates,2019,4.4,Current health expenditure (% of GDP)
ARE,United Arab Emirates,2019,3.86,"Government expenditure on education, total (% of GDP)"
ARE,United Arab Emirates,2019,97.78,"Literacy rate, adult total (% of people ages 15 and above)"
ARE,United Arab Emirates,2019,107.53,"School enrollment, primary (% gross)"
ARE,United Arab Emirates,2019,101.75,"School enrollment, secondary (% gross)"
ARE,United Arab Emirates,2019,53.88,"School enrollment, tertiary (% gross)"
GBR,United Kingdom,2019,42794.0,GDP per capita (current US$)
GBR,United Kingdom,2019,4258.63,Current health expenditure per capita (current US$)
GBR,United Kingdom,2019,9.95,Current health expenditure (% of GDP)
GBR,United Kingdom,2019,5.26,"Government expenditure on education, total (% of GDP)"
GBR,United Kingdom,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
GBR,United Kingdom,2019,101.91,"School enrollment, primary (% gross)"
GBR,United Kingdom,2019,117.09,"School enrollment, secondary (% gross)"
GBR,United Kingdom,2019,65.48,"School enrollment, tertiary (% gross)"
USA,United States,2019,65227.96,GDP per capita (current US$)
USA,United States,2019,10546.01,Current health expenditure per capita (current US$)
USA,United States,2019,16.66,Current health expenditure (% of GDP)
USA,United States,2019,4.96,"Government expenditure on education, total (% of GDP)"
USA,United States,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
USA,United States,2019,100.98,"School enrollment, primary (% gross)"
USA,United States,2019,100.06,"School enrollment, secondary (% gross)"
USA,United States,2019,87.89,"School enrollment, tertiary (% gross)"
URY,Uruguay,2019,18315.73,GDP per capita (current US$)
URY,Uruguay,2019,1692.5,Current health expenditure per capita (current US$)
URY,Uruguay,2019,9.24,Current health expenditure (% of GDP)
URY,Uruguay,2019,4.63,"Government expenditure on education, total (% of GDP)"
URY,Uruguay,2019,98.77,"Literacy rate, adult total (% of people ages 15 and above)"
URY,Uruguay,2019,104.35,"School enrollment, primary (% gross)"
URY,Uruguay,2019,119.85,"School enrollment, secondary (% gross)"
URY,Uruguay,2019,61.96,"School enrollment, tertiary (% gross)"
UZB,Uzbekistan,2019,2041.38,GDP per capita (current US$)
UZB,Uzbekistan,2019,98.62,Current health expenditure per capita (current US$)
UZB,Uzbekistan,2019,5.4,Current health expenditure (% of GDP)
UZB,Uzbekistan,2019,6.3,"Government expenditure on education, total (% of GDP)"
UZB,Uzbekistan,2019,100.0,"Literacy rate, adult total (% of people ages 15 and above)"
UZB,Uzbekistan,2019,98.26,"School enrollment, primary (% gross)"
UZB,Uzbekistan,2019,96.21,"School enrollment, secondary (% gross)"
UZB,Uzbekistan,2019,13.03,"School enrollment, tertiary (% gross)"
VUT,Vanuatu,2019,3207.45,GDP per capita (current US$)
VUT,Vanuatu,2019,112.14,Current health expenditure per capita (current US$)
VUT,Vanuatu,2019,3.5,Current health expenditure (% of GDP)
VUT,Vanuatu,2019,1.77,"Government expenditure on education, total (% of GDP)"
VUT,Vanuatu,2019,92.75,"Literacy rate, adult total (% of people ages 15 and above)"
VUT,Vanuatu,2019,125.51,"School enrollment, primary (% gross)"
VUT,Vanuatu,2019,,"School enrollment, secondary (% gross)"
VUT,Vanuatu,2019,,"School enrollment, tertiary (% gross)"
VEN,"Venezuela, RB",2019,,GDP per capita (current US$)
VEN,"Venezuela, RB",2019,112.76,Current health expenditure per capita (current US$)
VEN,"Venezuela, RB",2019,2.19,Current health expenditure (% of GDP)
VEN,"Venezuela, RB",2019,,"Government expenditure on education, total (% of GDP)"
VEN,"Venezuela, RB",2019,,"Literacy rate, adult total (% of people ages 15 and above)"
VEN,"Venezuela, RB",2019,,"School enrollment, primary (% gross)"
VEN,"Venezuela, RB",2019,,"School enrollment, secondary (% gross)"
VEN,"Venezuela, RB",2019,,"School enrollment, tertiary (% gross)"
VNM,Viet Nam,2019,3440.9,GDP per capita (current US$)
VNM,Viet Nam,2019,171.15,Current health expenditure per capita (current US$)
VNM,Viet Nam,2019,4.97,Current health expenditure (% of GDP)
VNM,Viet Nam,2019,3.08,"Government expenditure on education, total (% of GDP)"
VNM,Viet Nam,2019,95.75,"Literacy rate, adult total (% of people ages 15 and above)"
VNM,Viet Nam,2019,103.34,"School enrollment, primary (% gross)"
VNM,Viet Nam,2019,94.65,"School enrollment, secondary (% gross)"
VNM,Viet Nam,2019,30.22,"School enrollment, tertiary (% gross)"
VIR,Virgin Islands (U.S.),2019,38633.53,GDP per capita (current US$)
VIR,Virgin Islands (U.S.),2019,,Current health expenditure per capita (current US$)
VIR,Virgin Islands (U.S.),2019,,Current health expenditure (% of GDP)
VIR,Virgin Islands (U.S.),2019,,"Government expenditure on education, total (% of GDP)"
VIR,Virgin Islands (U.S.),2019,,"Literacy rate, adult total (% of people ages 15 and above)"
VIR,Virgin Islands (U.S.),2019,,"School enrollment, primary (% gross)"
VIR,Virgin Islands (U.S.),2019,,"School enrollment, secondary (% gross)"
VIR,Virgin Islands (U.S.),2019,,"School enrollment, tertiary (% gross)"
PSE,West Bank and Gaza,2019,3656.86,GDP per capita (current US$)
PSE,West Bank and Gaza,2019,317.45,Current health expenditure per capita (current US$)
PSE,West Bank and Gaza,2019,9.19,Current health expenditure (% of GDP)
PSE,West Bank and Gaza,2019,,"Government expenditure on education, total (% of GDP)"
PSE,West Bank and Gaza,2019,97.38,"Literacy rate, adult total (% of people ages 15 and above)"
PSE,West Bank and Gaza,2019,95.62,"School enrollment, primary (% gross)"
PSE,West Bank and Gaza,2019,90.31,"School enrollment, secondary (% gross)"
PSE,West Bank and Gaza,2019,45.63,"School enrollment, tertiary (% gross)"
YEM,"Yemen, Rep.",2019,,GDP per capita (current US$)
YEM,"Yemen, Rep.",2019,43.06,Current health expenditure per capita (current US$)
YEM,"Yemen, Rep.",2019,5.84,Current health expenditure (% of GDP)
YEM,"Yemen, Rep.",2019,,"Government expenditure on education, total (% of GDP)"
YEM,"Yemen, Rep.",2019,,"Literacy rate, adult total (% of people ages 15 and above)"
YEM,"Yemen, Rep.",2019,,"School enrollment, primary (% gross)"
YEM,"Yemen, Rep.",2019,,"School enrollment, secondary (% gross)"
YEM,"Yemen, Rep.",2019,,"School enrollment, tertiary (% gross)"
ZMB,Zambia,2019,1258.99,GDP per capita (current US$)
ZMB,Zambia,2019,85.02,Current health expenditure per capita (current US$)
ZMB,Zambia,2019,6.75,Current health expenditure (% of GDP)
ZMB,Zambia,2019,4.42,"Government expenditure on education, total (% of GDP)"
ZMB,Zambia,2019,,"Literacy rate, adult total (% of people ages 15 and above)"
ZMB,Zambia,2019,,"School enrollment, primary (% gross)"
ZMB,Zambia,2019,,"School enrollment, secondary (% gross)"
ZMB,Zambia,2019,,"School enrollment, tertiary (% gross)"
ZWE,Zimbabwe,2019,1683.91,GDP per capita (current US$)
ZWE,Zimbabwe,2019,55.11,Current health expenditure per capita (current US$)
ZWE,Zimbabwe,2019,3.23,Current health expenditure (% of GDP)
ZWE,Zimbabwe,2019,,"Government expenditure on education, total (% of GDP)"
ZWE,Zimbabwe,2019,93.23,"Literacy rate, adult total (% of people ages 15 and above)"
ZWE,Zimbabwe,2019,93.43,"School enrollment, primary (% gross)"
ZWE,Zimbabwe,2019,,"School enrollment, secondary (% gross)"
ZWE,Zimbabwe,2019,,"School enrollment, tertiary (% gross)"
AFG,Afghanistan,2020,510.79,GDP per capita (current US$)
AFG,Afghanistan,2020,80.09,Current health expenditure per capita (current US$)
AFG,Afghanistan,2020,15.53,Current health expenditure (% of GDP)
AFG,Afghanistan,2020,,"Government expenditure on education, total (% of GDP)"
AFG,Afghanistan,2020,35.99,"Literacy rate, adult total (% of people ages 15 and above)"
AFG,Afghanistan,2020,,"School enrollment, primary (% gross)"
AFG,Afghanistan,2020,,"School enrollment, secondary (% gross)"
AFG,Afghanistan,2020,10.85,"School enrollment, tertiary (% gross)"
ALB,Albania,2020,5370.78,GDP per capita (current US$)
ALB,Albania,2020,396.17,Current health expenditure per capita (current US$)
ALB,Albania,2020,7.5,Current health expenditure (% of GDP)
ALB,Albania,2020,3.33,"Government expenditure on education, total (% of GDP)"
ALB,Albania,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
ALB,Albania,2020,100.02,"School enrollment, primary (% gross)"
ALB,Albania,2020,95.93,"School enrollment, secondary (% gross)"
ALB,Albania,2020,61.59,"School enrollment, tertiary (% gross)"
DZA,Algeria,2020,3743.54,GDP per capita (current US$)
DZA,Algeria,2020,211.07,Current health expenditure per capita (current US$)
DZA,Algeria,2020,5.64,Current health expenditure (% of GDP)
DZA,Algeria,2020,6.19,"Government expenditure on education, total (% of GDP)"
DZA,Algeria,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
DZA,Algeria,2020,108.53,"School enrollment, primary (% gross)"
DZA,Algeria,2020,,"School enrollment, secondary (% gross)"
DZA,Algeria,2020,53.38,"School enrollment, tertiary (% gross)"
ASM,American Samoa,2020,14489.26,GDP per capita (current US$)
ASM,American Samoa,2020,,Current health expenditure per capita (current US$)
ASM,American Samoa,2020,,Current health expenditure (% of GDP)
ASM,American Samoa,2020,,"Government expenditure on education, total (% of GDP)"
ASM,American Samoa,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
ASM,American Samoa,2020,,"School enrollment, primary (% gross)"
ASM,American Samoa,2020,,"School enrollment, secondary (% gross)"
ASM,American Samoa,2020,,"School enrollment, tertiary (% gross)"
AND,Andorra,2020,37361.09,GDP per capita (current US$)
AND,Andorra,2020,3282.82,Current health expenditure per capita (current US$)
AND,Andorra,2020,8.79,Current health expenditure (% of GDP)
AND,Andorra,2020,2.63,"Government expenditure on education, total (% of GDP)"
AND,Andorra,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
AND,Andorra,2020,89.43,"School enrollment, primary (% gross)"
AND,Andorra,2020,97.15,"School enrollment, secondary (% gross)"
AND,Andorra,2020,15.26,"School enrollment, tertiary (% gross)"
AGO,Angola,2020,1449.92,GDP per capita (current US$)
AGO,Angola,2020,55.94,Current health expenditure per capita (current US$)
AGO,Angola,2020,3.27,Current health expenditure (% of GDP)
AGO,Angola,2020,2.67,"Government expenditure on education, total (% of GDP)"
AGO,Angola,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
AGO,Angola,2020,,"School enrollment, primary (% gross)"
AGO,Angola,2020,,"School enrollment, secondary (% gross)"
AGO,Angola,2020,,"School enrollment, tertiary (% gross)"
ATG,Antigua and Barbuda,2020,15369.61,GDP per capita (current US$)
ATG,Antigua and Barbuda,2020,883.5,Current health expenditure per capita (current US$)
ATG,Antigua and Barbuda,2020,5.73,Current health expenditure (% of GDP)
ATG,Antigua and Barbuda,2020,3.01,"Government expenditure on education, total (% of GDP)"
ATG,Antigua and Barbuda,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
ATG,Antigua and Barbuda,2020,,"School enrollment, primary (% gross)"
ATG,Antigua and Barbuda,2020,,"School enrollment, secondary (% gross)"
ATG,Antigua and Barbuda,2020,,"School enrollment, tertiary (% gross)"
ARG,Argentina,2020,8535.6,GDP per capita (current US$)
ARG,Argentina,2020,892.0,Current health expenditure per capita (current US$)
ARG,Argentina,2020,10.45,Current health expenditure (% of GDP)
ARG,Argentina,2020,5.28,"Government expenditure on education, total (% of GDP)"
ARG,Argentina,2020,99.14,"Literacy rate, adult total (% of people ages 15 and above)"
ARG,Argentina,2020,108.5,"School enrollment, primary (% gross)"
ARG,Argentina,2020,112.38,"School enrollment, secondary (% gross)"
ARG,Argentina,2020,99.37,"School enrollment, tertiary (% gross)"
ARM,Armenia,2020,4268.68,GDP per capita (current US$)
ARM,Armenia,2020,535.27,Current health expenditure per capita (current US$)
ARM,Armenia,2020,12.24,Current health expenditure (% of GDP)
ARM,Armenia,2020,2.71,"Government expenditure on education, total (% of GDP)"
ARM,Armenia,2020,99.79,"Literacy rate, adult total (% of people ages 15 and above)"
ARM,Armenia,2020,92.87,"School enrollment, primary (% gross)"
ARM,Armenia,2020,88.51,"School enrollment, secondary (% gross)"
ARM,Armenia,2020,52.33,"School enrollment, tertiary (% gross)"
ABW,Aruba,2020,22855.93,GDP per capita (current US$)
ABW,Aruba,2020,,Current health expenditure per capita (current US$)
ABW,Aruba,2020,,Current health expenditure (% of GDP)
ABW,Aruba,2020,,"Government expenditure on education, total (% of GDP)"
ABW,Aruba,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
ABW,Aruba,2020,107.24,"School enrollment, primary (% gross)"
ABW,Aruba,2020,135.12,"School enrollment, secondary (% gross)"
ABW,Aruba,2020,,"School enrollment, tertiary (% gross)"
AUS,Australia,2020,51791.54,GDP per capita (current US$)
AUS,Australia,2020,5952.89,Current health expenditure per capita (current US$)
AUS,Australia,2020,10.66,Current health expenditure (% of GDP)
AUS,Australia,2020,5.39,"Government expenditure on education, total (% of GDP)"
AUS,Australia,2020,,"Literacy rate, adult total (% of people ages 15 and above)"
