Iso3,Country,Year,Happiness Rank,Happiness Score,Health Expenditure (% GDP),Health Expenditure (per capita),GDP per Capita,Education Expenditure (% GDP),Adult Literacy %,Primary School Enrollment %,Secondary School Enrollment %,Tertiary School Enrollment %,Income Level,Region,longitude,latitude
MMR,Myanmar,2020,126,4.426,4.39,66.02,1490.22,,93.55,,,,Lower middle income,East Asia & Pacific,95.9562,21.914
MMR,Myanmar,2021,126,4.394,5.84,71.15,1242.72,,,,,,Lower middle income,East Asia & Pacific,95.9562,21.914
MMR,Myanmar,2022,117,4.372,5.2,57.97,1158.05,,,,,,Lower middle income,East Asia & Pacific,95.9562,21.914
MMR,Myanmar,2023,118,4.354,,,1233.2,,,,,,Lower middle income,East Asia & Pacific,95.9562,21.914
MMR,Myanmar,2024,126,4.321,,,1359.26,,,,,,Lower middle income,East Asia & Pacific,95.9562,21.914
MNE,Montenegro,2011,86,5.147,7.97,571.66,7325.65,,98.44,98.03,93.17,59.01,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2012,80,5.299,8.3,535.16,6577.74,,,99.07,92.61,60.31,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2014,82,5.192,8.0,581.4,7364.97,,,,,63.22,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2015,88,5.161,9.02,582.19,6491.19,,,101.2,91.86,63.94,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2016,83,5.237,8.63,604.89,6999.14,,,100.17,90.56,59.18,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2017,81,5.347,7.98,623.69,7758.37,,,100.94,90.6,60.91,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2018,73,5.523,8.34,745.75,8790.88,,98.53,103.26,91.44,58.18,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2019,72,5.546,8.33,754.77,8842.49,,,103.65,91.84,56.26,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2020,72,5.581,11.42,896.25,7612.63,,,103.85,92.36,58.09,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2021,75,5.547,10.55,1024.26,9377.49,,,104.4,93.16,57.96,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2022,67,5.722,10.92,1107.06,9990.2,,,105.62,92.16,57.43,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2023,76,5.707,,,12077.37,,,106.11,93.87,55.17,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNE,Montenegro,2024,71,5.877,,,12935.45,,,,,,Upper middle income,Europe & Central Asia,19.2595,42.4602
MNG,Mongolia,2011,119,4.562,3.59,135.99,3736.04,4.61,,120.55,,56.75,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2012,102,4.834,3.86,169.65,4328.89,5.2,,115.84,,61.31,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2014,100,4.874,4.21,176.7,4126.24,4.71,,99.85,,66.68,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2015,100,4.907,4.23,165.19,3838.92,4.22,,97.81,,70.36,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2016,100,4.955,4.58,168.41,3619.9,5.18,,97.29,,65.25,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2017,94,5.125,4.34,160.49,3645.97,4.07,,94.45,,64.41,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2018,83,5.285,4.53,188.64,4107.64,,96.9,95.09,91.29,65.1,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2019,81,5.456,4.49,197.57,4347.55,,98.46,94.13,88.75,67.97,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2020,70,5.677,4.67,188.77,4001.25,,99.18,92.35,95.38,66.26,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2021,68,5.761,7.21,330.04,4517.62,,99.27,92.02,98.33,67.43,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2022,61,5.84,8.85,448.24,4993.51,,98.73,93.35,93.55,67.7,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2023,77,5.696,,,5838.63,3.66,98.64,93.07,96.82,67.94,Upper middle income,East Asia & Pacific,106.937,47.9129
MNG,Mongolia,2024,77,5.833,,,6691.48,,,92.34,,69.04,Upper middle income,East Asia & Pacific,106.937,47.9129
MOZ,Mozambique,2011,110,4.693,4.92,30.43,618.18,5.53,,113.6,26.02,4.9,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2012,94,4.971,5.14,35.25,685.69,5.56,,113.2,25.64,5.2,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2014,94,4.971,6.24,43.5,697.14,6.4,,114.28,33.95,6.25,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2016,113,4.55,7.22,31.85,441.49,5.8,,113.69,,7.34,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2017,123,4.417,7.81,36.76,470.94,5.49,60.66,111.57,37.24,7.25,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2018,123,4.466,7.98,41.29,517.51,5.39,,115.27,,7.46,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2019,120,4.624,7.9,41.02,519.09,6.0,,117.86,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2020,115,4.794,7.54,34.88,462.43,6.17,59.78,118.98,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2021,101,5.048,8.87,45.23,509.91,6.34,,,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2022,97,4.954,8.78,49.47,578.25,5.98,61.68,119.16,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2023,90,5.216,,,622.99,,,,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MOZ,Mozambique,2024,96,5.19,,,647.29,,,,,,Low income,Sub-Saharan Africa ,32.5713,-25.9664
MRT,Mauritania,2011,113,4.643,2.47,47.77,1931.2,2.33,,95.44,22.75,5.07,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2012,112,4.758,2.65,49.25,1859.12,2.16,,94.9,27.06,5.49,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2014,124,4.436,3.47,59.29,1713.01,2.56,,93.9,30.7,,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2015,129,4.201,3.67,57.12,1554.95,2.83,65.11,96.7,31.2,5.88,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2016,123,4.292,3.19,49.9,1565.77,1.94,,88.66,32.19,5.56,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2017,126,4.356,3.42,55.22,1615.0,,,87.82,31.76,5.16,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2018,122,4.49,2.88,49.68,1722.94,,,90.22,35.53,5.13,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2019,129,4.375,3.09,54.63,1767.07,1.82,,90.27,37.58,5.89,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2020,134,4.227,3.0,53.9,1795.76,1.8,59.53,93.8,36.03,5.97,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2021,133,4.153,3.78,73.63,1947.79,1.89,,,,,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2022,103,4.724,4.48,90.42,1960.35,1.39,,,,,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2023,111,4.505,,,2120.82,4.72,,104.02,,,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MRT,Mauritania,2024,114,4.542,,,2082.78,,,105.43,,,Lower middle income,Sub-Saharan Africa ,-15.9824,18.2367
MUS,Mauritius,2011,64,5.477,4.25,385.76,9197.04,3.33,89.25,100.03,88.72,34.23,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2012,67,5.477,4.22,387.1,9291.24,3.42,91.77,99.37,92.11,40.37,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2014,71,5.477,5.38,544.44,10366.36,4.82,92.47,97.15,97.08,40.04,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2015,66,5.648,5.55,515.72,9507.87,4.76,92.71,97.12,93.97,37.76,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2016,64,5.629,5.54,540.39,9965.73,4.88,93.16,96.72,94.44,38.41,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2017,55,5.891,5.6,594.86,10841.68,4.88,,96.48,92.54,39.66,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2018,57,5.888,5.6,640.62,11643.46,4.67,,96.45,91.42,40.41,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2019,49,6.101,5.7,639.18,11403.25,4.54,,95.42,93.14,42.99,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2020,50,6.049,6.1,541.95,9011.04,4.35,,95.01,89.5,42.54,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2021,52,6.071,6.62,593.78,9068.97,4.67,93.03,99.89,,43.96,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2022,59,5.902,5.82,590.94,10223.79,4.84,,,,44.2,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2023,70,5.816,,,11182.19,4.57,94.33,110.91,,43.34,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MUS,Mauritius,2024,78,5.832,,,11871.73,4.09,,107.35,90.72,45.78,Upper middle income,Sub-Saharan Africa ,57.4977,-20.1605
MWI,Malawi,2011,114,4.624,5.32,39.29,763.06,2.85,,136.57,34.74,1.55,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2012,139,4.113,6.02,32.54,558.46,2.53,,136.6,34.82,0.84,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2014,131,4.292,6.9,35.34,529.51,3.33,,140.73,39.54,0.83,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2015,131,4.156,6.63,34.97,539.61,3.85,,139.55,39.73,0.81,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2016,136,3.97,7.73,34.03,450.51,3.28,,137.82,38.18,,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2017,147,3.587,7.58,37.6,495.77,2.77,72.85,139.23,39.62,,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2018,150,3.41,6.88,36.7,533.2,3.32,76.72,136.72,38.83,1.69,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2019,145,3.538,6.37,36.92,580.89,,,139.27,35.52,,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2020,144,3.6,7.18,43.23,602.51,,70.15,136.44,41.46,2.4,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2021,138,3.75,7.63,47.58,617.45,,,127.04,35.89,2.4,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2022,131,3.495,6.5,39.66,604.27,2.75,,126.59,35.51,2.71,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2023,136,3.421,,,602.34,,,135.97,36.64,,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MWI,Malawi,2024,144,3.26,,,508.37,,,139.02,,,Low income,Sub-Saharan Africa ,33.7703,-13.9899
MYS,Malaysia,2011,51,5.823,3.31,343.46,10217.11,5.76,,98.86,77.59,35.57,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2012,56,5.76,3.46,371.76,10600.57,5.74,,98.7,81.24,36.83,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2014,61,5.77,3.71,414.44,11013.31,5.21,,97.16,83.28,38.39,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2015,47,6.005,3.82,368.77,9648.68,4.89,,95.63,81.51,44.29,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2016,42,6.084,3.7,350.71,9476.53,4.75,94.88,96.22,79.83,45.4,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2017,35,6.322,3.71,366.37,9862.55,4.68,95.08,96.26,78.89,42.29,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2018,80,5.339,3.76,409.85,10901.8,4.48,94.85,95.78,74.49,43.31,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2019,82,5.384,3.84,419.33,10920.19,4.16,94.97,94.33,75.32,40.81,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2020,81,5.384,4.08,406.52,9957.53,3.91,,93.18,73.25,39.74,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2021,70,5.711,4.37,476.94,10903.11,4.26,,92.58,74.96,38.19,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2022,55,6.012,3.91,458.22,11748.09,3.5,95.77,89.79,78.83,36.99,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2023,59,5.975,,,11379.09,3.51,,91.5,79.45,37.27,Upper middle income,East Asia & Pacific,101.684,3.12433
MYS,Malaysia,2024,64,5.955,,,11867.26,,,90.36,80.28,38.5,Upper middle income,East Asia & Pacific,101.684,3.12433
NAM,Namibia,2011,97,4.886,9.83,565.43,5834.79,8.02,88.27,119.06,72.45,,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2015,112,4.574,9.98,476.51,4774.11,9.85,,124.63,78.26,19.66,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2016,111,4.574,9.32,409.78,4395.69,10.59,88.2,124.18,79.26,21.44,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2017,119,4.441,8.73,448.58,5143.96,1.4,,125.87,79.53,22.48,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2018,113,4.639,8.29,439.88,5308.61,8.88,88.33,124.59,78.86,23.7,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2019,122,4.571,8.4,397.43,4731.92,9.32,,124.16,79.01,25.9,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2020,124,4.574,8.89,344.7,3878.59,9.28,,122.35,82.89,25.99,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2021,124,4.459,9.34,413.51,4412.84,10.39,,121.82,83.33,26.61,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2022,105,4.631,9.3,405.59,4349.8,9.39,,120.34,81.82,26.11,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2023,106,4.832,,,4187.61,,87.64,119.46,81.62,,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NAM,Namibia,2024,103,4.911,,,4413.13,9.08,,120.72,81.96,,Lower middle income,Sub-Saharan Africa ,17.0931,-22.5648
NER,Niger,2011,137,4.122,4.87,24.84,510.76,3.08,,65.25,13.66,1.35,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2012,136,4.152,4.31,22.71,528.51,3.19,30.56,67.15,14.8,1.54,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2014,144,3.845,4.45,25.09,565.31,5.1,28.97,68.69,17.85,,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2015,141,3.856,5.35,25.97,485.66,4.49,,70.89,19.69,3.24,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2016,135,4.028,4.53,22.68,502.71,2.96,,72.85,22.67,3.45,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2017,134,4.166,5.58,29.1,521.8,2.58,,74.38,23.76,3.67,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2018,114,4.628,5.3,30.61,578.57,3.45,33.05,,,4.34,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2019,103,4.91,5.67,31.89,561.69,3.53,,66.77,,4.15,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2020,96,5.074,6.17,35.76,579.51,3.82,,,,,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2021,104,5.003,5.81,35.39,608.72,3.82,,65.86,,,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2022,109,4.501,4.35,26.51,609.75,3.71,35.61,66.25,,,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2023,109,4.556,,,638.34,4.07,,66.88,21.56,,Low income,Sub-Saharan Africa ,2.1073,13.514
NER,Niger,2024,110,4.725,,,722.75,,,64.65,19.87,,Low income,Sub-Saharan Africa ,2.1073,13.514
NGA,Nigeria,2011,100,4.856,3.32,80.24,2418.41,,,84.68,43.02,9.74,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2012,82,5.248,3.36,87.9,2633.2,0.55,,85.91,44.46,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2014,78,5.268,3.35,102.4,3088.72,0.47,,84.12,42.78,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2015,102,4.875,3.58,92.91,2585.73,0.44,,25.57,43.82,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2016,94,5.074,3.65,75.52,2070.41,0.39,58.22,78.88,39.31,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2017,91,5.155,3.75,70.32,1876.34,0.4,,,,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2018,85,5.265,3.09,63.6,2057.88,0.42,,81.63,40.49,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2019,115,4.724,2.99,67.63,2265.16,0.36,,,,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2020,116,4.759,3.38,67.91,2019.66,0.36,,84.37,44.12,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2021,118,4.552,4.08,81.87,2017.27,0.38,63.16,83.81,45.44,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2022,95,4.981,4.27,90.92,2139.37,0.35,,,,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2023,102,4.881,,,1596.64,0.32,,89.59,46.89,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NGA,Nigeria,2024,105,4.885,,,806.95,,70.41,,,,Lower middle income,Sub-Saharan Africa ,7.48906,9.05804
NIC,Nicaragua,2011,89,5.115,7.45,125.14,1679.71,,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2012,65,5.507,7.49,133.64,1784.7,,85.61,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2014,57,5.828,7.98,156.22,1958.37,4.08,87.35,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2015,48,5.992,7.96,165.19,2074.46,4.08,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2016,43,6.071,8.05,171.57,2131.69,4.08,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2017,41,6.141,8.33,181.76,2182.61,4.36,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2018,45,6.105,8.5,172.98,2035.17,4.47,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2019,46,6.137,8.5,166.49,1958.62,4.6,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2020,55,5.972,8.59,165.88,1938.45,4.58,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2021,45,6.165,9.59,204.21,2138.39,4.09,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2022,40,6.259,8.95,208.48,2322.89,3.8,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2023,43,6.284,,,2609.44,2.87,,109.54,70.17,30.36,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NIC,Nicaragua,2024,47,6.33,,,2847.54,,,,,,Lower middle income,Latin America & Caribbean ,-86.2734,12.1475
NLD,Netherlands,2011,4,7.512,10.23,5562.12,54701.77,5.42,,107.07,129.87,75.52,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2012,4,7.512,10.54,5284.65,50473.94,5.37,,107.05,111.45,75.81,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2014,7,7.378,10.57,5601.89,53457.22,5.4,,,,,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2015,7,7.339,10.32,4676.56,45793.81,5.28,,106.06,114.14,80.16,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2016,6,7.377,10.06,4644.02,46808.53,5.39,,105.68,112.99,79.85,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2017,6,7.441,10.11,4934.58,49513.68,5.09,,105.04,115.23,83.2,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2018,5,7.488,10.02,5330.66,53955.08,5.27,,104.56,114.5,83.65,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2019,6,7.449,10.14,5340.61,53554.9,5.06,,104.58,114.8,,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2020,5,7.464,11.22,5865.91,53467.93,5.29,,104.34,136.28,85.34,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2021,5,7.415,11.12,6554.97,60141.99,5.38,,104.38,135.96,89.39,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2022,5,7.403,10.1,5796.03,59123.32,5.18,,104.22,138.77,,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2023,6,7.319,,,64572.01,,,104.16,137.51,86.59,High income,Europe & Central Asia,4.89095,52.3738
NLD,Netherlands,2024,5,7.306,,,68218.73,,,,,,High income,Europe & Central Asia,4.89095,52.3738
NOR,Norway,2011,3,7.524,8.73,8900.37,101221.81,6.41,,99.69,113.17,71.06,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2012,2,7.655,8.72,8970.12,102175.92,7.33,,99.63,112.18,71.7,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2014,4,7.522,9.28,9116.38,97666.7,7.64,,99.49,113.48,78.24,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2015,4,7.498,10.07,7566.56,74809.97,7.52,,99.37,115.21,79.21,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2016,1,7.537,10.53,7492.08,70867.36,7.98,,99.23,116.65,82.04,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2017,2,7.594,10.23,7815.79,76131.84,7.85,,99.27,117.3,83.74,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2018,3,7.554,9.96,8271.86,82792.84,7.6,,99.17,117.71,85.39,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2019,5,7.488,10.44,8007.36,76430.59,7.86,,99.08,119.42,85.76,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2020,6,7.392,11.42,7824.58,68340.02,8.37,,98.89,119.94,87.17,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2021,8,7.365,9.81,9163.14,93072.89,6.96,,98.97,119.82,93.92,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2022,7,7.315,7.95,8692.58,109269.52,5.46,,98.97,119.44,97.64,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2023,7,7.302,,,87497.33,,,98.61,117.78,95.06,High income,Europe & Central Asia,10.7387,59.9138
NOR,Norway,2024,7,7.262,,,86809.72,,,,,,High income,Europe & Central Asia,10.7387,59.9138
NPL,Nepal,2011,121,4.474,4.45,34.15,785.52,3.84,59.63,151.55,58.99,13.29,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2012,135,4.156,4.49,33.65,788.2,3.3,,149.36,63.14,,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2014,121,4.514,5.08,41.97,821.46,3.47,,143.0,67.53,13.24,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2015,106,4.793,5.47,46.5,875.54,3.26,,143.57,68.61,12.28,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2016,99,4.962,5.42,47.12,877.26,3.9,65.5,139.18,71.77,11.09,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2017,101,4.88,4.72,49.63,1034.28,4.77,66.88,135.35,74.41,11.44,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2018,100,4.913,4.53,51.16,1179.2,4.43,,,,12.61,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2019,92,5.137,4.45,53.61,1203.14,3.89,68.71,137.43,80.28,13.81,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2020,87,5.269,5.21,59.08,1154.22,4.24,,121.9,85.31,14.2,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2021,83,5.377,5.32,66.54,1252.75,4.43,,119.98,83.92,15.24,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2022,78,5.36,6.66,88.27,1385.91,4.14,,121.23,84.1,14.84,Lower middle income,South Asia,85.3157,27.6939
NPL,Nepal,2023,93,5.158,,,1382.33,3.96,,126.55,89.89,19.04,Lower middle income,South Asia,85.3157,27.6939
